,drugName,average_sentiment
1461,Subsys,-0.42370833333333335
1462,Vimovo,-0.1526909090909091
1463,Univasc,0.1806
1464,Silver sulfadiazine,0.26603404255319146
1465,Fortesta,0.2681565217391304
1466,Gralise,-0.35771666666666674
1467,Entresto,-0.1771214285714286
1468,Eovist,0.2083
1469,Imdur,-0.5525875
1470,Pyridium,-0.2511045454545455
1471,Lioresal,-0.2656705882352941
1472,Zyvox,-0.11668260869565217
1473,Apixaban,-0.2844698113207547
1474,Famotidine,0.01867
1475,Trilafon,-0.18406666666666663
1476,Chorionic gonadotropin (hcg),0.08003333333333335
1477,Acetaminophen / chlorpheniramine / phenylephrine,-0.13672499999999999
1478,Tropicamide,-0.049666666666666644
1479,Sleep Aid,-0.200575
1480,Mysoline,-0.17815000000000003
1481,Zenpep,-0.17816666666666667
1482,Mupirocin,-0.06685652173913043
1483,Primatene Mist,-0.21566666666666667
1484,Proventil HFA,0.07818333333333331
1485,Prolixin,-0.152675
1486,Desmopressin,0.2227714285714286
1487,Detrol LA,0.14604000000000006
1488,Vectical,-0.23120000000000002
1489,Budeprion XL,0.20589545454545455
1490,Corlanor,-0.296
1491,Zyrtec-D,0.03906666666666667
1492,Clear Eyes Contact Lens Multi-Action Relief,0.0708
1493,Tirosint,-0.010269387755102036
1494,Propoxyphene,-0.24341428571428572
1495,DDAVP,0.31802857142857144
1496,Diethylpropion,0.2296504424778761
1497,Morphine / naltrexone,-0.3681142857142857
1498,Fluoxetine / olanzapine,0.25161960784313725
1499,Loryna,-0.34910370370370375
1500,Prezcobix,-0.2904333333333333
1501,Salmeterol,0.38734999999999997
1502,Sporanox,-0.026009090909090905
1503,Zyprexa Zydis,0.19782352941176473
1504,Vivelle-Dot,0.025930434782608706
1505,Zofran ODT,-0.09691388888888888
1506,Candesartan,-0.15468095238095242
1507,Lessina,-0.20540588235294113
1508,Iron sucrose,-0.26582
1509,Secukinumab,-0.002609090909090922
1510,Lomaira,-0.172275
1511,Activella,0.14006000000000002
1512,Insulin degludec,0.07816750000000003
1513,Chlorpheniramine / phenylephrine,0.18780000000000002
1514,Dolophine,0.024742105263157878
1515,Demadex,0.1507
1516,Fycompa,0.011170000000000018
1517,Amlodipine / valsartan,-0.309905
1518,Robaxin,-0.25902888888888886
1519,Dextromethorphan / quinidine,-0.2926461538461539
1520,Spiriva Respimat,0.25770000000000004
1521,Atralin,0.5171055555555557
1522,Goody's Extra-Strength Headache Powders,0.22365
1523,Immune globulin subcutaneous,0.2067
1524,Desogen,-0.081548
1525,Benicar HCT,-0.016612499999999992
1526,Zolmitriptan,-0.11518541666666667
1527,ProAir RespiClick,-0.05947894736842107
1528,Multaq,-0.14196666666666669
1529,Klonopin Wafer,0.22031249999999997
1530,Actifed,0.39647777777777776
1531,Apriso,-0.1539611111111111
1532,Insulin detemir,-0.029199999999999997
1533,Epoprostenol,0.14845
1534,Visine-A,0.6249
1535,Sitagliptin,-0.09280895522388061
1536,Ceftriaxone,-0.08359850746268656
1537,Dexchlorpheniramine,0.005850000000000022
1538,Bepotastine,-0.12804374999999996
1539,Bentyl,-0.22485588235294118
1540,Prempro,0.10374615384615385
1541,Camphor / menthol,-0.11417999999999999
1542,Amiodarone,-0.37046111111111113
1543,Serostim,-0.438
1544,Calcipotriene,0.11427999999999999
1545,Estazolam,0.552557142857143
1546,Ceftin,0.22040625000000003
1547,Sonata,0.04100697674418602
1548,Ketoconazole,0.025706060606060607
1549,Zostrix,0.17490000000000003
1550,Pulmicort Respules,0.08865
1551,Sorafenib,-0.1531888888888889
1552,Durezol,-0.08351428571428575
1553,Myophen,-0.34
1554,Lactobacillus acidophilus,0.18456799999999998
1555,Pimozide,0.11847499999999998
1556,Dupilumab,0.5763499999999999
1557,Krystexxa,0.230775
1558,Indocin,-0.18679583333333336
1559,Previfem,0.06608399999999999
1560,Rogaine Women's,0.11531999999999998
1561,Gadoxetate disodium,0.2083
1562,Cedax,0.32103333333333334
1563,Allerx Dose Pack DF,0.20924
1564,Sanctura XR,-0.069825
1565,Colcrys,-0.19426818181818178
1566,Seconal,0.4108
1567,Menotropins,0.4927
1568,Calcitriol,-0.37717272727272727
1569,Cefprozil,-0.05324999999999998
1570,Codeine / promethazine,0.057815909090909084
1571,Digoxin,-0.0924111111111111
1572,Allegra Allergy,-0.19243333333333332
1573,Nonoxynol 9,-0.48555
1574,Tikosyn,0.25992432432432433
1575,Opium Deodorized,-0.61785
1576,Namenda,-0.13244166666666662
1577,Reclast,-0.10208378378378377
1578,Ethotoin,0.63
1579,Pin-X,0.33792500000000003
1580,Methyl salicylate,0.06848421052631579
1581,Regadenoson,-0.33689
1582,Pirbuterol,0.17778
1583,Tivicay,0.2664
1584,Soma Compound,0.17999
1585,Naratriptan,0.30201666666666666
1586,Phenylephrine,0.23402068965517245
1587,Hydrocortisone,0.09655581395348836
1588,Cetirizine / pseudoephedrine,0.10885
1589,Darbepoetin alfa,-0.27292500000000003
1590,Letairis,0.4495444444444444
1591,Astepro,0.09691764705882351
1592,Ruxolitinib,0.053783333333333315
1593,Mercaptopurine,-0.3530352941176471
1594,Azilsartan medoxomil,-0.013394117647058834
1595,Proventil,0.026866666666666667
1596,Amrix,-0.31426097560975613
1597,Analpram-HC,-0.13381
1598,Rifabutin,-0.5927
1599,Livalo,-0.39843170731707317
1600,Brompheniramine,0.18051666666666666
1601,Lo / Ovral,-0.06544545454545453
1602,Ditropan,-0.10746666666666665
1603,Amantadine,0.030766666666666654
1604,Probenecid,-0.15716666666666665
1605,Neo-Poly-Dex,-0.165375
1606,Xopenex,0.3190454545454546
1607,Anti-Diarrheal,0.4155
1608,Cimzia,0.07664090909090905
1609,Xolegel,0.22201428571428572
1610,Chlorpromazine,-0.03799000000000001
1611,Chlorpheniramine / pseudoephedrine,0.012144444444444435
1612,Procrit,0.012940000000000017
1613,GenTeal,0.5115333333333333
1614,Desonide,0.23494062500000001
1615,Rhofade,-0.028154545454545443
1616,Salicylic acid / sulfur,0.8292999999999999
1617,Haloperidol,-0.14861311475409836
1618,Benzaclin,0.4306015625
1619,Opcon-A,-0.06637777777777779
1620,Acidophilus,0.216825
1621,Capsaicin,-0.3503895833333333
1622,Oraqix,-0.0943
1623,Taxotere,-0.3082857142857143
1624,Forteo,-0.20560555555555554
1625,Naloxone / pentazocine,-0.31648421052631576
1626,Advil Liqui-Gels,-0.16803000000000004
1627,Diclofenac / misoprostol,-0.2151309523809524
1628,Doxazosin,-0.03661034482758622
1629,Bisoprolol,0.07414
1630,Suprenza,-0.5994
1631,Spectracef,-0.0020333333333333314
1632,Panlor SS,-0.09331428571428572
1633,Glipizide,-0.09650270270270267
1634,Yohimbine,-0.08644444444444445
1635,Eltrombopag,-0.1182
1636,Cimetidine,0.25478750000000006
1637,Macitentan,0.31035
1638,Prodrin,-0.11845999999999998
1639,Tums Regular Strength,0.43215000000000003
1640,Trivora,0.2783818181818182
1641,Anakinra,0.26241428571428577
1642,Ketoprofen,0.08404761904761904
1643,Microgestin 1.5 / 30,0.6970000000000001
1644,HalfLytely and Bisacodyl,0.14155
1645,Nortrel 1 / 35,-0.03206499999999999
1646,QNASL,0.07270000000000003
1647,Advil Cold and Sinus Liqui-Gels,0.786
1648,S-adenosylmethionine,-0.47074999999999995
1649,Alosetron,0.00677619047619047
1650,Halofantrine,-0.4664
1651,Actonel,-0.24945714285714288
1652,Ergocalciferol,-0.10976923076923076
1653,Epsom Salt,0.7184
1654,Flavoxate,0.362225
1655,Evoxac,-0.218875
1656,Unisom SleepTabs,0.15683529411764704
1657,Hydrochlorothiazide / valsartan,-0.09832222222222221
1658,Nilotinib,0.004799999999999996
1659,Chlorambucil,0.055966666666666644
1660,Fleet Bisacodyl,0.04933333333333334
1661,Budesonide,0.041792307692307684
1662,Commit,0.3737235294117647
1663,Intron A,-0.8305
1664,Synarel,-0.1953
1665,Tazarotene,0.3924294117647059
1666,Pitavastatin,-0.39843170731707317
1667,Fentora,-0.07041666666666667
1668,Diamox Sequels,-0.3910600000000001
1669,Nexafed Nasal Decongestant,0.03682500000000001
1670,Lemtrada,0.569
1671,Stiolto Respimat,0.38094166666666673
1672,Vedolizumab,-0.0813666666666667
1673,Imitrex Nasal,0.06455000000000002
1674,Regorafenib,0.0814
1675,Clobex,0.18436428571428573
1676,Periogard,0.5402
1677,Promacta,-0.05060000000000001
1678,Adcirca,-0.05282000000000002
1679,CitraNatal 90 DHA,0.3701625
1680,Ultracet,-0.3033041666666667
1681,Econazole,0.35691428571428574
1682,Florastor,-0.1389
1683,Ovcon 35,-0.19888571428571425
1684,Piroxicam,-0.22092499999999995
1685,Acetaminophen / dextromethorphan / guaifenesin / phenylephrine,0.7178
1686,Mono-Linyah,0.059737499999999985
1687,Rhinocort Aqua,-0.09087499999999998
1688,Bontril Slow Release,0.0805551724137931
1689,Rocaltrol,-0.8799
1690,Iloperidone,0.08914137931034484
1691,Bepreve,-0.09128666666666667
1692,Aldactazide,0.27690000000000003
1693,Herceptin,0.12865
1694,Zeasorb-AF,0.784
1695,Albuterol / ipratropium,0.14491538461538467
1696,Aptiom,0.3609111111111111
1697,Estradiol / levonorgestrel,-0.2524588235294118
1698,Methscopolamine,0.09313999999999997
1699,Acrivastine / pseudoephedrine,0.08400000000000002
1700,Penicillin VK,-0.2296875
1701,Clarifoam EF,0.4585199999999999
1702,Nuedexta,-0.24286666666666668
1703,Truvada,-0.10710769230769229
1704,Multivitamin with iron,0.05950625
1705,Feldene,-0.239
1706,Suprax,-0.052857142857142866
1707,Bumetanide,0.19474000000000002
1708,Take Action,0.1149
1709,Irbesartan,-0.33462708333333335
1710,Pimtrea,-0.61796
1711,Azilsartan medoxomil / chlorthalidone,-0.3574272727272727
1712,Lantus Solostar,0.3376466666666667
1713,Invega Sustenna,0.17527333333333334
1714,Naloxone,0.04458
1715,Tylenol with Codeine #4,-0.30271428571428566
1716,Cordarone,-0.565175
1717,Questran Light,0.0766
1718,Pramoxine / zinc oxide,0.875
1719,Relafen,-0.21800384615384616
1720,Tegretol XR,-0.06189999999999998
1721,Atenolol / chlorthalidone,0.269975
1722,Tarka,0.029250000000000054
1723,Brompheniramine / dextromethorphan / pseudoephedrine,0.18343888888888893
1724,Temovate,0.2083
1725,Conjugated estrogens,-0.1522981818181818
1726,Abatacept,-0.003167999999999984
1727,Evekeo,0.15850476190476187
1728,Provenge,0.07614999999999997
1729,Roxicet,-0.09505652173913044
1730,Neosporin,0.029600000000000015
1731,Certolizumab,0.07664090909090909
1732,Hydrochlorothiazide / olmesartan,-0.03770384615384614
1733,Trolamine salicylate,0.019688000000000018
1734,Diazepam Intensol,0.26765
1735,Rynatan,0.17708
1736,Theophylline,0.09323333333333335
1737,Ezetimibe,-0.2698261904761905
1738,Canasa,0.16405
1739,Elbasvir / grazoprevir,0.18079285714285714
1740,Amlodipine / hydrochlorothiazide / olmesartan,-0.3588066666666666
1741,Pseudoephedrine / triprolidine,0.3820636363636364
1742,Lidocaine / menthol,0.7456499999999999
1743,Selenium sulfide,0.12090666666666668
1744,Nystatin,-0.05377826086956521
1745,Kenalog-10,0.0334692307692308
1746,Codeine,-0.1514666666666667
1747,Limbitrol DS,-0.7732666666666667
1748,Tetrahydrozoline / zinc sulfate,0.0019100000000000117
1749,Ibuprofen / pseudoephedrine,0.11243600000000001
1750,Targretin,0.3281
1751,Kapvay,0.26434705882352943
1752,Botox Cosmetic,-0.04752857142857143
1753,Magnesium salicylate,-0.03232500000000002
1754,Methadone Diskets,0.43511785714285717
1755,Warfarin,-0.03521666666666666
1756,Nabumetone,-0.31836923076923074
1757,Aplenzin,0.21224444444444446
1758,Hytrin,-0.15936666666666666
1759,Rebif,-0.24156500000000003
1760,Oleptro,-0.16481666666666667
1761,Climara Pro,-0.2682375
1762,Staxyn,0.4534636363636364
1763,Tessalon,0.130475
1764,Imitrex Statdose,0.047394736842105274
1765,Absorica,0.01762500000000003
1766,Foradil Aerolizer,0.2780714285714286
1767,BenzEFoam Ultra,0.323
1768,Crotamiton,0.27906666666666663
1769,Gemifloxacin,-0.20498333333333332
1770,Flovent,-0.4951875
1771,Bicalutamide,-0.1756125
1772,Natroba,0.13930000000000003
1773,Xeljanz XR,-0.05474999999999999
1774,Pilocarpine,0.05845
1775,pHisoHex,0.7088
1776,Acetaminophen / phenyltoloxamine,0.405225
1777,Buproban,-0.055875
1778,Parlodel,-0.10754
1779,Diamox,-0.1344925
1780,Gamunex-C,0.0
1781,Terbutaline,-0.18524999999999997
1782,Gatifloxacin,0.4606333333333334
1783,Formoterol,0.36249166666666666
1784,Prasugrel,0.11146153846153845
1785,Microzide,0.836
1786,Ultram ODT,-0.57613
1787,Poly Iron,-0.5267
1788,Betapace,0.296
1789,Zocor,-0.5280875
1790,Di-Gel,0.4767
1791,Epoetin alfa,0.009614285714285718
1792,Feraheme,-0.08399999999999999
1793,Lotronex,0.010957894736842123
1794,Tretin-X,0.7673000000000001
1795,Versed,-0.13957666666666665
1796,Terazosin,-0.06508387096774193
1797,Paclitaxel,-0.1878
1798,Requip XL,0.20565999999999995
1799,Gonal-f,0.5984
1800,Pennsaid,0.026749999999999996
1801,Aubagio,-0.25536296296296296
1802,Albenza,-0.7545
1803,Insulin aspart / insulin degludec,0.4215
1804,Kenalog,0.10222727272727274
1805,Eplerenone,-0.408525
1806,Vicoprofen,0.03739487179487178
1807,Albiglutide,-0.07458181818181821
1808,Nexavar,-0.2548
1809,Ortho-Cept,0.2609266666666667
1810,Pamabrom,0.44173333333333337
1811,Aspirin / caffeine / orphenadrine,0.18524545454545455
1812,Ryzolt,-0.27152727272727273
1813,Jencycla,-0.6413
1814,Xalkori,0.8129333333333334
1815,Dexamethasone / neomycin / polymyxin b,-0.16453333333333334
1816,Loteprednol / tobramycin,0.50866
1817,Eribulin,0.39487500000000003
1818,Equetro,-0.08514999999999998
1819,Docusate / senna,-0.06503636363636364
1820,Coartem,0.2587
1821,Evista,0.03612499999999999
1822,Ibandronate,-0.37372500000000003
1823,Sumavel DosePro,-0.033734146341463433
1824,Follicle stimulating hormone,0.5984
1825,FreshKote,0.1013875
1826,Heme iron polypeptide,-0.23183333333333334
1827,Chlorpheniramine / dextromethorphan / pseudoephedrine,0.55078
1828,Cloderm,0.04181999999999999
1829,Ipratropium,0.1562928571428571
1830,Albendazole,0.22636000000000003
1831,Betamethasone,-0.0019360000000000154
1832,Carafate,-0.16065652173913042
1833,Pamine Forte,-0.26153333333333334
1834,Phenol,-0.31993333333333335
1835,Magnesium oxide,-0.11173076923076924
1836,Megace,-0.1658222222222222
1837,Azilect,-0.23651666666666668
1838,Darvon,-0.38430000000000003
1839,Pegasys,0.15000999999999998
1840,Adenosine,0.009383333333333299
1841,Metolazone,0.07583333333333335
1842,Privine,0.5284545454545455
1843,Plecanatide,0.2875404761904762
1844,R-Tanna,0.12256666666666667
1845,Evamist,0.2664466666666667
1846,Aflibercept,0.4013
1847,Sitavig,0.5823
1848,Lomedia 24 Fe,-0.8987499999999999
1849,Trusopt,-0.1866
1850,Chromium picolinate,-0.05604999999999999
1851,Parathyroid hormone,0.5194666666666666
1852,Flolan,0.14845
1853,Thioridazine,0.8894500000000001
1854,Flurandrenolide,-0.12979999999999997
1855,MetroGel-Vaginal,-0.09018333333333332
1856,Sorbitol,0.0
1857,Calcium carbonate,0.4675307692307692
1858,Prenatabs FA,-0.5859
1859,Nyamyc,0.0
1860,Pepto-Bismol,0.3581727272727273
1861,Bextra,-0.2981625
1862,Addyi,0.20844999999999997
1863,Cortisporin Otic,0.4327
1864,Desoxyn,0.3624285714285713
1865,Clobazam,-0.03321111111111114
1866,Fenoprofen,-0.3236
1867,Desoximetasone,0.08877894736842107
1868,Dextromethorphan / guaifenesin / phenylephrine,-0.023125
1869,Fluorometholone,0.019100000000000006
1870,Ammonium lactate,0.39886666666666665
1871,Polymyxin b / trimethoprim,0.10541666666666664
1872,Sustiva,-0.47816000000000003
1873,Nicotrol NS,-0.11046666666666664
1874,Exparel,-0.1184
1875,Uricalm,0.0717
1876,Valerian,-0.03935000000000001
1877,VisRx Dose Pack,0.13915
1878,Naphazoline,0.42657692307692313
1879,Dobutamine,-0.9293
1880,Tolnaftate,-0.36329999999999996
1881,Avapro,-0.2779259259259259
1882,Benzphetamine,0.11176153846153847
1883,Sancuso,0.5049399999999999
1884,Protopic,0.2844541666666667
1885,Firazyr,0.13372499999999998
1886,Zinc oxide,0.09143000000000001
1887,Uribel,-0.09534545454545457
1888,Qvar,0.18407058823529412
1889,Zymar,0.40354
1890,Combivent,0.13541538461538463
1891,Trilipix,-0.32125
1892,Incruse Ellipta,-0.19337499999999996
1893,Insulin isophane,0.23415000000000002
1894,Amitriptyline / perphenazine,-0.05754999999999999
1895,OsmoPrep,0.12146666666666667
1896,Balziva,0.30896666666666667
1897,Tobramycin,0.07565999999999999
1898,Orudis KT,-0.11795000000000001
1899,Deblitane,-0.03939999999999999
1900,Norflex,-0.3647571428571429
1901,EpiCeram,0.043157142857142845
1902,Siliq,0.17106666666666667
1903,Azo-Standard,-0.22010909090909092
1904,Codimal DM,-0.016600000000000004
1905,Fulvicin U / F,0.859
1906,Fluocinolone / hydroquinone / tretinoin,0.43659387755102047
1907,Calci-Chew,0.0
1908,Norpace,0.82965
1909,Crizotinib,0.662425
1910,Evzio,0.743
1911,Rebif Rebidose,0.04720000000000002
1912,Collagenase Santyl,0.5994
1913,Anacin,0.11635000000000001
1914,Zaroxolyn,0.07583333333333335
1915,GlipiZIDE XL,0.13636666666666666
1916,Dronedarone,-0.1644958333333333
1917,Loxapine,-0.012799999999999987
1918,Derma-Smoothe / FS (Scalp),0.6801
1919,Gemfibrozil,-0.12005
1920,Invega Trinza,0.35352
1921,Clarinex,0.40496
1922,Systane,-0.12252727272727272
1923,Dolutegravir,0.16130769230769235
1924,Necon 7 / 7 / 7,-0.024159999999999977
1925,GaviLyte-G,0.3471666666666666
1926,Cartia XT,-0.09114666666666668
1927,Humulin R U-500 (Concentrated),0.435575
1928,Sebulex,0.8606
1929,Fidaxomicin,-0.2526333333333333
1930,Repaglinide,0.45054285714285713
1931,Toujeo,-0.003966666666666666
1932,Methergine,-0.0744166666666667
1933,Romiplostim,0.31395000000000006
1934,Atovaquone,-0.7752
1935,Bazedoxifene / conjugated estrogens,-0.0838875
1936,Esomeprazole / naproxen,-0.206304
1937,Clozaril,0.2780875
1938,Sarafem,0.030905555555555568
1939,Florinef Acetate,0.3797333333333333
1940,Insulin regular,0.4591
1941,Nystatin / triamcinolone,0.12953749999999997
1942,Cosopt PF,0.2732
1943,Hydrocortisone / pramoxine,-0.031365000000000004
1944,Fenofibric acid,-0.30884
1945,Bactroban,0.01156875000000001
1946,Vestura,-0.38048000000000004
1947,Orapred,-0.388
1948,Toujeo Solostar,-0.16116000000000003
1949,Zovia 1 / 50,0.8646
1950,Bensal HP,0.5549333333333334
1951,Chlorpheniramine / dextromethorphan,-0.60975
1952,Quinapril,0.11812000000000004
1953,Deconamine,0.5104
1954,Intal,0.19433333333333333
1955,Vidaza,-0.10628000000000001
1956,Tranxene SD,-0.28945
1957,Ferric citrate,0.1076
1958,Aerobid,0.5574
1959,Alirocumab,-0.029150000000000027
1960,Amitriptyline / chlordiazepoxide,-0.563125
1961,Stromectol,0.06646666666666665
1962,Loestrin Fe 1 / 20,0.0365111111111111
1963,TussiCaps,0.1734
1964,Vicks Sinex Nasal Spray (old formulation),0.19223999999999997
1965,Isoniazid,-0.502890909090909
1966,Onfi,-0.16618333333333338
1967,Nimotop,0.36005
1968,Mycolog II,0.28595
1969,Trimethobenzamide,0.24136666666666665
1970,Ospemifene,0.1969
1971,Acetaminophen / aspirin / caffeine / salicylamide,-0.008799999999999985
1972,Exemestane,-0.4146410256410256
1973,Elestrin,0.387575
1974,Lenalidomide,-0.24942857142857142
1975,Urispas,0.0046499999999999875
1976,Prevnar 13,-0.6972866666666667
1977,Uristat,0.21135
1978,Doxy 100,-0.12928125000000001
1979,Allegra-D 24 Hour,-0.07457857142857145
1980,Lidocaine / prilocaine,0.07941249999999997
1981,Zometa,-0.26535882352941176
1982,Psoriasin,0.6355428571428572
1983,Metozolv ODT,0.7085
1984,Glucophage XR,0.15625000000000003
1985,Dexamethasone Intensol,-0.22853333333333334
1986,Tetracycline,0.12426666666666668
1987,Volumen,-0.8401
1988,Loprox,0.74425
1989,Angiomax,0.5719
1990,Acetaminophen / pamabrom,0.32370000000000004
1991,Neupogen,-0.12045
1992,Ortho-Novum 7 / 7 / 7,0.12634545454545457
1993,Timolol,-0.20817999999999995
1994,Vytorin,0.012399999999999994
1995,Lindane,-0.431
1996,Bayer Aspirin,0.018449999999999994
1997,Kalbitor,0.4753
1998,Tudorza Pressair,0.4527090909090909
1999,Habitrol,0.32316666666666666
2000,Cefpodoxime,-0.02360000000000001
2001,Xtampza ER,0.10741333333333337
2002,Gentamicin,0.6249
2003,Amcinonide,-0.8225
2004,Sildec-PE DM,0.37270000000000003
2005,Eslicarbazepine,0.36091111111111107
2006,Aspirin / meprobamate,0.8176
2007,Drixoral Cold and Allergy,0.09401521739130435
2008,Noritate,0.7783
2009,Ortho-Novum 1 / 35,-0.04819999999999999
2010,Caverject,0.251325
2011,Penicillin g benzathine,0.310175
2012,Duavee,-0.0838875
2013,Mefloquine,-0.32985000000000003
2014,ProAir HFA,0.20731333333333335
2015,Dyanavel XR,0.008240000000000003
2016,"Influenza virus vaccine, inactivated",-0.27353333333333335
2017,Prascion RA,0.6369
2018,Cardizem,-0.11843999999999999
2019,Moderiba,0.8313
2020,Levsin,-0.59448
2021,Tigan,0.39080000000000004
2022,Magnesium amino acids chelate,0.36505000000000004
2023,Voltaren-XR,0.19705
2024,NuOx,0.44395
2025,Oxistat,0.6474500000000001
2026,Altace,-0.020744444444444423
2027,Excedrin PM,0.1296
2028,DynaCirc CR,-0.5563
2029,Lo / Ovral-28,0.0411875
2030,Lesinurad,0.06739999999999996
2031,Alvesco,0.30716923076923075
2032,Darifenacin,-0.019794736842105268
2033,Klor-Con,-0.027900000000000008
2034,Glycerin,0.5536714285714285
2035,Tekturna HCT,0.4065
2036,Potassium chloride,-0.10308181818181819
2037,Malathion,-0.0792
2038,Ginseng,-0.07449999999999998
2039,Edecrin,-0.8225
2040,Gabarone,-0.320175
2041,Ziac,-0.3430285714285714
2042,Levorphanol,-0.39215454545454553
2043,Racepinephrine,-0.013510000000000012
2044,Mucinex Fast-Max Severe Congestion & Cough,-0.023125
2045,B & O Supprettes,-0.85255
2046,Aromasin,-0.20284615384615384
2047,Bupivacaine liposome,-0.040525000000000005
2048,Artane,-0.07179999999999999
2049,Slow Fe,0.17323333333333335
2050,Gamunex,0.29606666666666664
2051,Valturna,-0.554225
2052,Choline salicylate / magnesium salicylate,-0.6814
2053,Dalmane,0.23862727272727272
2054,Vitamin D3,-0.34063333333333334
2055,Tri-Estarylla,-0.5072
2056,Edarbi,0.0295071428571429
2057,Lactic acid,0.6681999999999999
2058,Felodipine,-0.09955714285714286
2059,Enalapril,0.15076153846153845
2060,Mestranol / norethindrone,-0.5415875
2061,Hydrocortisone / neomycin / polymyxin b,-0.24821538461538462
2062,Gentian violet,0.5820000000000001
2063,TheraTears,0.6761999999999999
2064,Inapsine,-0.4183666666666667
2065,Marinol,0.06240476190476189
2066,Magnesium aspartate,0.7269
2067,MG217 Medicated Tar,-0.31995
2068,Rytary,-0.15754545454545454
2069,Tolectin DS,-0.5106
2070,Orudis,0.2073
2071,Nystop,0.0063499999999999945
2072,Aggrenox,-0.34744285714285716
2073,Tenofovir,-0.02701999999999999
2074,Disalcid,-0.079
2075,Ferrous fumarate / iron polysaccharide,-0.3182
2076,Metaproterenol,0.04685
2077,Dutasteride,-0.09496538461538462
2078,Iressa,-0.12348571428571431
2079,Chlorpheniramine / dextromethorphan / phenylephrine,0.12186666666666668
2080,Doans Pills Extra Strength,-0.18425000000000002
2081,Saccharomyces boulardii lyo,-0.1559714285714286
2082,Vitafol Ultra,0.039349999999999996
2083,Atrovent Nasal,0.16974999999999998
2084,Quillivant XR,0.1803142857142857
2085,Zanamivir,-0.17883333333333332
2086,Dutasteride / tamsulosin,-0.16138947368421053
2087,Diflorasone,0.19010000000000002
2088,Magnesium sulfate,-0.029200000000000004
2089,Claritin-D 12 Hour,-0.32430000000000003
2090,Lupron Depot-PED,0.3110307692307692
2091,Carbamide peroxide,0.05299999999999999
2092,Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,-0.07054166666666672
2093,Difluprednate,-0.08351428571428572
2094,Dextromethorphan / guaifenesin / pseudoephedrine,0.32413333333333333
2095,Nizatidine,0.40946666666666665
2096,Condylox,0.2699833333333333
2097,Travatan,-0.55195
2098,Sandostatin LAR Depot,0.2885
2099,Icatibant,0.13372499999999998
2100,Collagenase clostridium histolyticum,0.03766666666666668
2101,Cardura XL,0.5580333333333333
2102,Medrol Dosepak,0.010876923076923069
2103,Oxaydo,-0.5196999999999999
2104,Amlodipine / telmisartan,0.3350666666666667
2105,Combivir,0.21383333333333332
2106,Berinert,0.7902
2107,Benzoyl peroxide,0.26862962962962966
2108,Adipost,0.886
2109,Perindopril,-0.60061
2110,Vibramycin,0.10958571428571427
2111,Tryptophan,0.2209142857142857
2112,Axert,0.191888
2113,Augmentin XR,0.053700000000000005
2114,Cisapride,0.1531
2115,Coricidin HBP Cough & Cold,-0.7782250000000001
2116,Robitussin Cough + Chest Congestion DM,0.24635
2117,Meningococcal conjugate vaccine,0.0
2118,Acetaminophen / aspirin,-0.06490000000000001
2119,Tinzaparin,-0.030799999999999994
2120,Triptorelin,-0.2057
2121,Dallergy,0.3749
2122,Methamphetamine,0.2807935483870968
2123,Fludrocortisone,0.31125333333333327
2124,Chondroitin / glucosamine / methylsulfonylmethane,-0.3361
2125,Relenza,-0.17883333333333332
2126,Prevalite,0.0856
2127,Insulin aspart,-0.05630909090909089
2128,Nafcillin,-0.2325
2129,Arformoterol,0.60085
2130,SMZ-TMP DS,-0.18839473684210528
2131,Acnex,0.0258
2132,Onexton,0.16985625
2133,Ginger,0.6794
2134,Doripenem,0.5719
2135,Lidocaine Viscous,-0.19152499999999997
2136,Felbamate,0.22797777777777778
2137,DesOwen,0.49816000000000005
2138,Ethmozine,-0.296
2139,Epogen,0.0012999999999999956
2140,Depo-Provera Contraceptive,-0.05804285714285714
2141,Mepolizumab,-0.15050000000000002
2142,Ilevro,-0.3282
2143,Acetaminophen / chlorpheniramine,0.3075833333333333
2144,Prolensa,-0.06389999999999998
2145,Revatio,0.09407499999999999
2146,Hydrochlorothiazide / telmisartan,0.18176153846153845
2147,Acetaminophen / caffeine / isometheptene mucate,-0.2295875
2148,Viread,-0.1504125
2149,Maxaron Forte,0.21713333333333332
2150,Premarin Vaginal,-0.6443399999999999
2151,Hexachlorophene,0.3249666666666666
2152,Vigamox,-0.11364615384615387
2153,Sevelamer,0.2122125
2154,Stelazine,0.33970000000000006
2155,Guaifenesin / phenylephrine,-0.1460777777777778
2156,Magaldrate / simethicone,0.5256
2157,Fluphenazine,0.051175
2158,Vanoxide-HC,0.2263
2159,Nimodipine,0.5091666666666667
2160,Selsun Blue,0.41615
2161,Nizoral,0.17613333333333328
2162,Aspirin / oxycodone,-0.2714
2163,Zarontin,0.39927999999999997
2164,Cefzil,0.10347272727272726
2165,Sucroferric oxyhydroxide,-0.2621
2166,Systane Ultra,-0.05184000000000001
2167,Salagen,0.05845
2168,Sprix,-0.3264
2169,Ogestrel-28,0.14978333333333332
2170,Lariam,-0.33345714285714284
2171,Coumadin,-0.059992857142857146
2172,Nembutal Sodium,0.1742
2173,Metoprolol Tartrate,-0.3794666666666667
2174,Femcon Fe,0.19736
2175,Androderm,0.04280000000000002
2176,Isentress,0.19520833333333334
